Namespace(n_epochs=100, batch_size=64, lr=5e-05, n_cpu=8, latent_dim=100, img_size=28, channels=1, n_critic=5, clip_value=0.01, sample_interval=3000)
[Epoch 39/100] [Batch 475/938] [D loss: -0.250788] [G loss: -0.549124]
[Epoch 39/100] [Batch 480/938] [D loss: -0.262325] [G loss: -0.559324]
[Epoch 39/100] [Batch 485/938] [D loss: -0.261014] [G loss: -0.529459]
[Epoch 39/100] [Batch 490/938] [D loss: -0.278820] [G loss: -0.534310]
[Epoch 39/100] [Batch 495/938] [D loss: -0.239870] [G loss: -0.561587]
[Epoch 39/100] [Batch 500/938] [D loss: -0.298915] [G loss: -0.610674]
[Epoch 39/100] [Batch 505/938] [D loss: -0.267897] [G loss: -0.599400]
[Epoch 39/100] [Batch 510/938] [D loss: -0.249662] [G loss: -0.551755]
[Epoch 39/100] [Batch 515/938] [D loss: -0.298483] [G loss: -0.559228]
[Epoch 39/100] [Batch 520/938] [D loss: -0.289223] [G loss: -0.506086]
[Epoch 39/100] [Batch 525/938] [D loss: -0.250043] [G loss: -0.461313]
[Epoch 39/100] [Batch 530/938] [D loss: -0.288805] [G loss: -0.466692]
[Epoch 39/100] [Batch 535/938] [D loss: -0.250577] [G loss: -0.455101]
[Epoch 39/100] [Batch 540/938] [D loss: -0.257168] [G loss: -0.489606]
[Epoch 39/100] [Batch 545/938] [D loss: -0.283496] [G loss: -0.507245]
[Epoch 39/100] [Batch 550/938] [D loss: -0.264551] [G loss: -0.510209]
[Epoch 39/100] [Batch 555/938] [D loss: -0.285698] [G loss: -0.497787]
[Epoch 39/100] [Batch 560/938] [D loss: -0.268447] [G loss: -0.540085]
[Epoch 39/100] [Batch 565/938] [D loss: -0.294207] [G loss: -0.541555]
[Epoch 39/100] [Batch 570/938] [D loss: -0.266380] [G loss: -0.486956]
[Epoch 39/100] [Batch 575/938] [D loss: -0.280712] [G loss: -0.527901]
[Epoch 39/100] [Batch 580/938] [D loss: -0.257396] [G loss: -0.512606]
[Epoch 39/100] [Batch 585/938] [D loss: -0.272479] [G loss: -0.535166]
[Epoch 39/100] [Batch 590/938] [D loss: -0.279851] [G loss: -0.541511]
[Epoch 39/100] [Batch 595/938] [D loss: -0.235325] [G loss: -0.557959]
[Epoch 39/100] [Batch 600/938] [D loss: -0.256605] [G loss: -0.576703]
[Epoch 39/100] [Batch 605/938] [D loss: -0.295274] [G loss: -0.605963]
[Epoch 39/100] [Batch 610/938] [D loss: -0.263737] [G loss: -0.580222]
[Epoch 39/100] [Batch 615/938] [D loss: -0.279716] [G loss: -0.569868]
[Epoch 39/100] [Batch 620/938] [D loss: -0.244479] [G loss: -0.612140]
[Epoch 39/100] [Batch 625/938] [D loss: -0.270307] [G loss: -0.589462]
[Epoch 39/100] [Batch 630/938] [D loss: -0.246482] [G loss: -0.643195]
[Epoch 39/100] [Batch 635/938] [D loss: -0.297974] [G loss: -0.605890]
[Epoch 39/100] [Batch 640/938] [D loss: -0.272989] [G loss: -0.611055]
[Epoch 39/100] [Batch 645/938] [D loss: -0.246617] [G loss: -0.652893]
[Epoch 39/100] [Batch 650/938] [D loss: -0.259323] [G loss: -0.597986]
[Epoch 39/100] [Batch 655/938] [D loss: -0.291811] [G loss: -0.548458]
[Epoch 39/100] [Batch 660/938] [D loss: -0.262012] [G loss: -0.568894]
[Epoch 39/100] [Batch 665/938] [D loss: -0.299145] [G loss: -0.498947]
[Epoch 39/100] [Batch 670/938] [D loss: -0.248933] [G loss: -0.482110]
[Epoch 39/100] [Batch 675/938] [D loss: -0.263321] [G loss: -0.482817]
[Epoch 39/100] [Batch 680/938] [D loss: -0.269076] [G loss: -0.442741]
[Epoch 39/100] [Batch 685/938] [D loss: -0.263673] [G loss: -0.431434]
[Epoch 39/100] [Batch 690/938] [D loss: -0.259290] [G loss: -0.427231]
[Epoch 39/100] [Batch 695/938] [D loss: -0.237692] [G loss: -0.432857]
[Epoch 39/100] [Batch 700/938] [D loss: -0.240952] [G loss: -0.430520]
[Epoch 39/100] [Batch 705/938] [D loss: -0.281534] [G loss: -0.329551]
[Epoch 39/100] [Batch 710/938] [D loss: -0.284046] [G loss: -0.353181]
[Epoch 39/100] [Batch 715/938] [D loss: -0.272321] [G loss: -0.364335]
[Epoch 39/100] [Batch 720/938] [D loss: -0.268360] [G loss: -0.328058]
[Epoch 39/100] [Batch 725/938] [D loss: -0.233349] [G loss: -0.341199]
[Epoch 39/100] [Batch 730/938] [D loss: -0.227669] [G loss: -0.358830]
[Epoch 39/100] [Batch 735/938] [D loss: -0.242417] [G loss: -0.347689]
[Epoch 39/100] [Batch 740/938] [D loss: -0.282472] [G loss: -0.342504]
[Epoch 39/100] [Batch 745/938] [D loss: -0.259101] [G loss: -0.327721]
[Epoch 39/100] [Batch 750/938] [D loss: -0.225034] [G loss: -0.318785]
[Epoch 39/100] [Batch 755/938] [D loss: -0.253366] [G loss: -0.314408]
[Epoch 39/100] [Batch 760/938] [D loss: -0.264330] [G loss: -0.362923]
[Epoch 39/100] [Batch 765/938] [D loss: -0.233303] [G loss: -0.363618]
[Epoch 39/100] [Batch 770/938] [D loss: -0.240828] [G loss: -0.369172]
[Epoch 39/100] [Batch 775/938] [D loss: -0.283185] [G loss: -0.375692]
[Epoch 39/100] [Batch 780/938] [D loss: -0.283339] [G loss: -0.377453]
[Epoch 39/100] [Batch 785/938] [D loss: -0.224049] [G loss: -0.384301]
[Epoch 39/100] [Batch 790/938] [D loss: -0.278987] [G loss: -0.378807]
[Epoch 39/100] [Batch 795/938] [D loss: -0.265713] [G loss: -0.443740]
[Epoch 39/100] [Batch 800/938] [D loss: -0.287168] [G loss: -0.439240]
[Epoch 39/100] [Batch 805/938] [D loss: -0.270493] [G loss: -0.507030]
[Epoch 39/100] [Batch 810/938] [D loss: -0.250893] [G loss: -0.501676]
[Epoch 39/100] [Batch 815/938] [D loss: -0.280405] [G loss: -0.506596]
[Epoch 39/100] [Batch 820/938] [D loss: -0.296283] [G loss: -0.486426]
[Epoch 39/100] [Batch 825/938] [D loss: -0.279609] [G loss: -0.521166]
[Epoch 39/100] [Batch 830/938] [D loss: -0.245130] [G loss: -0.529274]
[Epoch 39/100] [Batch 835/938] [D loss: -0.253742] [G loss: -0.556626]
[Epoch 39/100] [Batch 840/938] [D loss: -0.265538] [G loss: -0.581329]
[Epoch 39/100] [Batch 845/938] [D loss: -0.264867] [G loss: -0.550333]
[Epoch 39/100] [Batch 850/938] [D loss: -0.247555] [G loss: -0.540236]
[Epoch 39/100] [Batch 855/938] [D loss: -0.247724] [G loss: -0.576180]
[Epoch 39/100] [Batch 860/938] [D loss: -0.280454] [G loss: -0.569478]
[Epoch 39/100] [Batch 865/938] [D loss: -0.259203] [G loss: -0.489524]
[Epoch 39/100] [Batch 870/938] [D loss: -0.267523] [G loss: -0.526214]
[Epoch 39/100] [Batch 875/938] [D loss: -0.302320] [G loss: -0.505871]
[Epoch 39/100] [Batch 880/938] [D loss: -0.263036] [G loss: -0.541644]
[Epoch 39/100] [Batch 885/938] [D loss: -0.263424] [G loss: -0.530471]
[Epoch 39/100] [Batch 890/938] [D loss: -0.270697] [G loss: -0.503337]
[Epoch 39/100] [Batch 895/938] [D loss: -0.249819] [G loss: -0.451681]
[Epoch 39/100] [Batch 900/938] [D loss: -0.251438] [G loss: -0.476179]
[Epoch 39/100] [Batch 905/938] [D loss: -0.272897] [G loss: -0.413319]
[Epoch 39/100] [Batch 910/938] [D loss: -0.278247] [G loss: -0.427417]
[Epoch 39/100] [Batch 915/938] [D loss: -0.286258] [G loss: -0.366183]
[Epoch 39/100] [Batch 920/938] [D loss: -0.253296] [G loss: -0.338046]
[Epoch 39/100] [Batch 925/938] [D loss: -0.267830] [G loss: -0.276054]
[Epoch 39/100] [Batch 930/938] [D loss: -0.249436] [G loss: -0.228972]
[Epoch 39/100] [Batch 935/938] [D loss: -0.290049] [G loss: -0.214792]
[Epoch 40/100] [Batch 0/938] [D loss: -0.261447] [G loss: -0.181070]
[Epoch 40/100] [Batch 5/938] [D loss: -0.295341] [G loss: -0.152056]
[Epoch 40/100] [Batch 10/938] [D loss: -0.264742] [G loss: -0.136472]
[Epoch 40/100] [Batch 15/938] [D loss: -0.256579] [G loss: -0.126438]
[Epoch 40/100] [Batch 20/938] [D loss: -0.265773] [G loss: -0.174057]
[Epoch 40/100] [Batch 25/938] [D loss: -0.323706] [G loss: -0.113007]
[Epoch 40/100] [Batch 30/938] [D loss: -0.270444] [G loss: -0.144494]
[Epoch 40/100] [Batch 35/938] [D loss: -0.311425] [G loss: -0.173921]
[Epoch 40/100] [Batch 40/938] [D loss: -0.273560] [G loss: -0.178805]
[Epoch 40/100] [Batch 45/938] [D loss: -0.308495] [G loss: -0.153439]
[Epoch 40/100] [Batch 50/938] [D loss: -0.290694] [G loss: -0.145935]
[Epoch 40/100] [Batch 55/938] [D loss: -0.258987] [G loss: -0.171013]
[Epoch 40/100] [Batch 60/938] [D loss: -0.235530] [G loss: -0.213904]
[Epoch 40/100] [Batch 65/938] [D loss: -0.269019] [G loss: -0.170043]
[Epoch 40/100] [Batch 70/938] [D loss: -0.292032] [G loss: -0.190913]
[Epoch 40/100] [Batch 75/938] [D loss: -0.266626] [G loss: -0.212698]
[Epoch 40/100] [Batch 80/938] [D loss: -0.268875] [G loss: -0.204977]
[Epoch 40/100] [Batch 85/938] [D loss: -0.289469] [G loss: -0.148725]
[Epoch 40/100] [Batch 90/938] [D loss: -0.262160] [G loss: -0.183399]
[Epoch 40/100] [Batch 95/938] [D loss: -0.327468] [G loss: -0.221649]
[Epoch 40/100] [Batch 100/938] [D loss: -0.285103] [G loss: -0.176242]
[Epoch 40/100] [Batch 105/938] [D loss: -0.263805] [G loss: -0.221963]
[Epoch 40/100] [Batch 110/938] [D loss: -0.278136] [G loss: -0.214802]
[Epoch 40/100] [Batch 115/938] [D loss: -0.299809] [G loss: -0.270985]
[Epoch 40/100] [Batch 120/938] [D loss: -0.266111] [G loss: -0.247002]
[Epoch 40/100] [Batch 125/938] [D loss: -0.299426] [G loss: -0.314409]
[Epoch 40/100] [Batch 130/938] [D loss: -0.278975] [G loss: -0.288910]
[Epoch 40/100] [Batch 135/938] [D loss: -0.297409] [G loss: -0.269819]
[Epoch 40/100] [Batch 140/938] [D loss: -0.245071] [G loss: -0.319579]
[Epoch 40/100] [Batch 145/938] [D loss: -0.253354] [G loss: -0.346992]
[Epoch 40/100] [Batch 150/938] [D loss: -0.305343] [G loss: -0.311927]
[Epoch 40/100] [Batch 155/938] [D loss: -0.314507] [G loss: -0.328106]
[Epoch 40/100] [Batch 160/938] [D loss: -0.267003] [G loss: -0.267857]
[Epoch 40/100] [Batch 165/938] [D loss: -0.303640] [G loss: -0.280560]
[Epoch 40/100] [Batch 170/938] [D loss: -0.251359] [G loss: -0.271010]
[Epoch 40/100] [Batch 175/938] [D loss: -0.264854] [G loss: -0.308820]
[Epoch 40/100] [Batch 180/938] [D loss: -0.294658] [G loss: -0.290271]
[Epoch 40/100] [Batch 185/938] [D loss: -0.267733] [G loss: -0.321291]
[Epoch 40/100] [Batch 190/938] [D loss: -0.292163] [G loss: -0.312560]
[Epoch 40/100] [Batch 195/938] [D loss: -0.300209] [G loss: -0.330286]
[Epoch 40/100] [Batch 200/938] [D loss: -0.269301] [G loss: -0.360079]
[Epoch 40/100] [Batch 205/938] [D loss: -0.275660] [G loss: -0.351445]
[Epoch 40/100] [Batch 210/938] [D loss: -0.287023] [G loss: -0.372492]
[Epoch 40/100] [Batch 215/938] [D loss: -0.285836] [G loss: -0.317749]
[Epoch 40/100] [Batch 220/938] [D loss: -0.250057] [G loss: -0.343122]
[Epoch 40/100] [Batch 225/938] [D loss: -0.273237] [G loss: -0.359361]
[Epoch 40/100] [Batch 230/938] [D loss: -0.342954] [G loss: -0.282848]
[Epoch 40/100] [Batch 235/938] [D loss: -0.270551] [G loss: -0.272700]
[Epoch 40/100] [Batch 240/938] [D loss: -0.260870] [G loss: -0.254955]
[Epoch 40/100] [Batch 245/938] [D loss: -0.310101] [G loss: -0.186652]
[Epoch 40/100] [Batch 250/938] [D loss: -0.298736] [G loss: -0.209605]
[Epoch 40/100] [Batch 255/938] [D loss: -0.255952] [G loss: -0.201342]
[Epoch 40/100] [Batch 260/938] [D loss: -0.279479] [G loss: -0.232712]
[Epoch 40/100] [Batch 265/938] [D loss: -0.277714] [G loss: -0.246037]
[Epoch 40/100] [Batch 270/938] [D loss: -0.320587] [G loss: -0.189399]
[Epoch 40/100] [Batch 275/938] [D loss: -0.259685] [G loss: -0.208188]
[Epoch 40/100] [Batch 280/938] [D loss: -0.277728] [G loss: -0.215269]
[Epoch 40/100] [Batch 285/938] [D loss: -0.264555] [G loss: -0.238651]
[Epoch 40/100] [Batch 290/938] [D loss: -0.311754] [G loss: -0.202642]
[Epoch 40/100] [Batch 295/938] [D loss: -0.280804] [G loss: -0.236203]
[Epoch 40/100] [Batch 300/938] [D loss: -0.252081] [G loss: -0.262870]
[Epoch 40/100] [Batch 305/938] [D loss: -0.318535] [G loss: -0.220369]
[Epoch 40/100] [Batch 310/938] [D loss: -0.277395] [G loss: -0.251837]
[Epoch 40/100] [Batch 315/938] [D loss: -0.240059] [G loss: -0.225772]
[Epoch 40/100] [Batch 320/938] [D loss: -0.289206] [G loss: -0.186045]
[Epoch 40/100] [Batch 325/938] [D loss: -0.281630] [G loss: -0.210003]
[Epoch 40/100] [Batch 330/938] [D loss: -0.274920] [G loss: -0.170763]
[Epoch 40/100] [Batch 335/938] [D loss: -0.288872] [G loss: -0.153489]
[Epoch 40/100] [Batch 340/938] [D loss: -0.291704] [G loss: -0.122133]
[Epoch 40/100] [Batch 345/938] [D loss: -0.330818] [G loss: -0.098962]
[Epoch 40/100] [Batch 350/938] [D loss: -0.283980] [G loss: -0.149616]
[Epoch 40/100] [Batch 355/938] [D loss: -0.283979] [G loss: -0.153949]
[Epoch 40/100] [Batch 360/938] [D loss: -0.279442] [G loss: -0.127306]
[Epoch 40/100] [Batch 365/938] [D loss: -0.273798] [G loss: -0.128656]
[Epoch 40/100] [Batch 370/938] [D loss: -0.276157] [G loss: -0.169224]
[Epoch 40/100] [Batch 375/938] [D loss: -0.285832] [G loss: -0.151205]
[Epoch 40/100] [Batch 380/938] [D loss: -0.292493] [G loss: -0.214147]
[Epoch 40/100] [Batch 385/938] [D loss: -0.331102] [G loss: -0.130442]
[Epoch 40/100] [Batch 390/938] [D loss: -0.265551] [G loss: -0.194609]
[Epoch 40/100] [Batch 395/938] [D loss: -0.291531] [G loss: -0.159347]
[Epoch 40/100] [Batch 400/938] [D loss: -0.338041] [G loss: -0.130684]
[Epoch 40/100] [Batch 405/938] [D loss: -0.279994] [G loss: -0.178942]
[Epoch 40/100] [Batch 410/938] [D loss: -0.311617] [G loss: -0.179858]
[Epoch 40/100] [Batch 415/938] [D loss: -0.311545] [G loss: -0.179025]
[Epoch 40/100] [Batch 420/938] [D loss: -0.299660] [G loss: -0.237767]
[Epoch 40/100] [Batch 425/938] [D loss: -0.299562] [G loss: -0.185895]
[Epoch 40/100] [Batch 430/938] [D loss: -0.291162] [G loss: -0.163924]
[Epoch 40/100] [Batch 435/938] [D loss: -0.315332] [G loss: -0.216734]
[Epoch 40/100] [Batch 440/938] [D loss: -0.273748] [G loss: -0.193562]
[Epoch 40/100] [Batch 445/938] [D loss: -0.261946] [G loss: -0.210067]
[Epoch 40/100] [Batch 450/938] [D loss: -0.279114] [G loss: -0.250253]
[Epoch 40/100] [Batch 455/938] [D loss: -0.308666] [G loss: -0.229302]
[Epoch 40/100] [Batch 460/938] [D loss: -0.296670] [G loss: -0.204263]
[Epoch 40/100] [Batch 465/938] [D loss: -0.291338] [G loss: -0.219335]
[Epoch 40/100] [Batch 470/938] [D loss: -0.277489] [G loss: -0.238124]
[Epoch 40/100] [Batch 475/938] [D loss: -0.283229] [G loss: -0.226303]
[Epoch 40/100] [Batch 480/938] [D loss: -0.315135] [G loss: -0.268036]
[Epoch 40/100] [Batch 485/938] [D loss: -0.316324] [G loss: -0.216188]
[Epoch 40/100] [Batch 490/938] [D loss: -0.307670] [G loss: -0.245686]
[Epoch 40/100] [Batch 495/938] [D loss: -0.294780] [G loss: -0.282948]
[Epoch 40/100] [Batch 500/938] [D loss: -0.328198] [G loss: -0.302751]
[Epoch 40/100] [Batch 505/938] [D loss: -0.279362] [G loss: -0.345787]
[Epoch 40/100] [Batch 510/938] [D loss: -0.291331] [G loss: -0.356116]
[Epoch 40/100] [Batch 515/938] [D loss: -0.329730] [G loss: -0.305819]
[Epoch 40/100] [Batch 520/938] [D loss: -0.313000] [G loss: -0.361846]
[Epoch 40/100] [Batch 525/938] [D loss: -0.269228] [G loss: -0.376077]
[Epoch 40/100] [Batch 530/938] [D loss: -0.330129] [G loss: -0.340061]
[Epoch 40/100] [Batch 535/938] [D loss: -0.285394] [G loss: -0.349186]
[Epoch 40/100] [Batch 540/938] [D loss: -0.302517] [G loss: -0.337109]
[Epoch 40/100] [Batch 545/938] [D loss: -0.274813] [G loss: -0.330908]
[Epoch 40/100] [Batch 550/938] [D loss: -0.302397] [G loss: -0.262898]
[Epoch 40/100] [Batch 555/938] [D loss: -0.279329] [G loss: -0.283749]
[Epoch 40/100] [Batch 560/938] [D loss: -0.301330] [G loss: -0.337790]
[Epoch 40/100] [Batch 565/938] [D loss: -0.282239] [G loss: -0.341817]
[Epoch 40/100] [Batch 570/938] [D loss: -0.273810] [G loss: -0.270892]
[Epoch 40/100] [Batch 575/938] [D loss: -0.257911] [G loss: -0.287188]
[Epoch 40/100] [Batch 580/938] [D loss: -0.301274] [G loss: -0.212219]
[Epoch 40/100] [Batch 585/938] [D loss: -0.260412] [G loss: -0.266139]
[Epoch 40/100] [Batch 590/938] [D loss: -0.311602] [G loss: -0.238831]
[Epoch 40/100] [Batch 595/938] [D loss: -0.272698] [G loss: -0.236920]
[Epoch 40/100] [Batch 600/938] [D loss: -0.274381] [G loss: -0.251095]
[Epoch 40/100] [Batch 605/938] [D loss: -0.289843] [G loss: -0.212730]
[Epoch 40/100] [Batch 610/938] [D loss: -0.307274] [G loss: -0.195928]
[Epoch 40/100] [Batch 615/938] [D loss: -0.269643] [G loss: -0.214811]
[Epoch 40/100] [Batch 620/938] [D loss: -0.257947] [G loss: -0.270878]
[Epoch 40/100] [Batch 625/938] [D loss: -0.281359] [G loss: -0.251075]
[Epoch 40/100] [Batch 630/938] [D loss: -0.271365] [G loss: -0.255207]
[Epoch 40/100] [Batch 635/938] [D loss: -0.259768] [G loss: -0.247074]
[Epoch 40/100] [Batch 640/938] [D loss: -0.312687] [G loss: -0.209540]
[Epoch 40/100] [Batch 645/938] [D loss: -0.265564] [G loss: -0.257467]
[Epoch 40/100] [Batch 650/938] [D loss: -0.262853] [G loss: -0.281309]
[Epoch 40/100] [Batch 655/938] [D loss: -0.307188] [G loss: -0.212774]
[Epoch 40/100] [Batch 660/938] [D loss: -0.270470] [G loss: -0.266945]
[Epoch 40/100] [Batch 665/938] [D loss: -0.262391] [G loss: -0.308011]
[Epoch 40/100] [Batch 670/938] [D loss: -0.297603] [G loss: -0.273800]
[Epoch 40/100] [Batch 675/938] [D loss: -0.239167] [G loss: -0.309906]
[Epoch 40/100] [Batch 680/938] [D loss: -0.242016] [G loss: -0.307793]
[Epoch 40/100] [Batch 685/938] [D loss: -0.252794] [G loss: -0.342321]
[Epoch 40/100] [Batch 690/938] [D loss: -0.267368] [G loss: -0.334685]
[Epoch 40/100] [Batch 695/938] [D loss: -0.253800] [G loss: -0.380916]
[Epoch 40/100] [Batch 700/938] [D loss: -0.266513] [G loss: -0.424274]
[Epoch 40/100] [Batch 705/938] [D loss: -0.232467] [G loss: -0.380167]
[Epoch 40/100] [Batch 710/938] [D loss: -0.247108] [G loss: -0.402459]
[Epoch 40/100] [Batch 715/938] [D loss: -0.278072] [G loss: -0.373187]
[Epoch 40/100] [Batch 720/938] [D loss: -0.261874] [G loss: -0.363628]
[Epoch 40/100] [Batch 725/938] [D loss: -0.232422] [G loss: -0.414814]
[Epoch 40/100] [Batch 730/938] [D loss: -0.315214] [G loss: -0.365483]
[Epoch 40/100] [Batch 735/938] [D loss: -0.259133] [G loss: -0.368460]
[Epoch 40/100] [Batch 740/938] [D loss: -0.267129] [G loss: -0.399425]
[Epoch 40/100] [Batch 745/938] [D loss: -0.259380] [G loss: -0.410821]
[Epoch 40/100] [Batch 750/938] [D loss: -0.257453] [G loss: -0.412864]
[Epoch 40/100] [Batch 755/938] [D loss: -0.238551] [G loss: -0.406943]
[Epoch 40/100] [Batch 760/938] [D loss: -0.325072] [G loss: -0.345125]
[Epoch 40/100] [Batch 765/938] [D loss: -0.266824] [G loss: -0.361863]
[Epoch 40/100] [Batch 770/938] [D loss: -0.299629] [G loss: -0.340419]
[Epoch 40/100] [Batch 775/938] [D loss: -0.258567] [G loss: -0.341688]
[Epoch 40/100] [Batch 780/938] [D loss: -0.269178] [G loss: -0.337132]
[Epoch 40/100] [Batch 785/938] [D loss: -0.322360] [G loss: -0.324089]
[Epoch 40/100] [Batch 790/938] [D loss: -0.257474] [G loss: -0.412020]
[Epoch 40/100] [Batch 795/938] [D loss: -0.304581] [G loss: -0.324653]
[Epoch 40/100] [Batch 800/938] [D loss: -0.282351] [G loss: -0.275611]
[Epoch 40/100] [Batch 805/938] [D loss: -0.253235] [G loss: -0.306375]
[Epoch 40/100] [Batch 810/938] [D loss: -0.244560] [G loss: -0.231341]
[Epoch 40/100] [Batch 815/938] [D loss: -0.291381] [G loss: -0.214307]
[Epoch 40/100] [Batch 820/938] [D loss: -0.267838] [G loss: -0.216533]
[Epoch 40/100] [Batch 825/938] [D loss: -0.258391] [G loss: -0.199684]
[Epoch 40/100] [Batch 830/938] [D loss: -0.264825] [G loss: -0.191656]
[Epoch 40/100] [Batch 835/938] [D loss: -0.255337] [G loss: -0.213160]
[Epoch 40/100] [Batch 840/938] [D loss: -0.283245] [G loss: -0.201132]
[Epoch 40/100] [Batch 845/938] [D loss: -0.271357] [G loss: -0.178881]
[Epoch 40/100] [Batch 850/938] [D loss: -0.272605] [G loss: -0.201957]
[Epoch 40/100] [Batch 855/938] [D loss: -0.253836] [G loss: -0.256891]
[Epoch 40/100] [Batch 860/938] [D loss: -0.282780] [G loss: -0.199889]
[Epoch 40/100] [Batch 865/938] [D loss: -0.279730] [G loss: -0.205709]
[Epoch 40/100] [Batch 870/938] [D loss: -0.249822] [G loss: -0.189511]
[Epoch 40/100] [Batch 875/938] [D loss: -0.252454] [G loss: -0.195924]
[Epoch 40/100] [Batch 880/938] [D loss: -0.247093] [G loss: -0.233395]
[Epoch 40/100] [Batch 885/938] [D loss: -0.236373] [G loss: -0.229310]
[Epoch 40/100] [Batch 890/938] [D loss: -0.263742] [G loss: -0.232218]
[Epoch 40/100] [Batch 895/938] [D loss: -0.268421] [G loss: -0.257630]
[Epoch 40/100] [Batch 900/938] [D loss: -0.263858] [G loss: -0.260958]
[Epoch 40/100] [Batch 905/938] [D loss: -0.246079] [G loss: -0.265494]
[Epoch 40/100] [Batch 910/938] [D loss: -0.283482] [G loss: -0.250928]
[Epoch 40/100] [Batch 915/938] [D loss: -0.217611] [G loss: -0.305040]
[Epoch 40/100] [Batch 920/938] [D loss: -0.272385] [G loss: -0.251172]
[Epoch 40/100] [Batch 925/938] [D loss: -0.277254] [G loss: -0.261187]
[Epoch 40/100] [Batch 930/938] [D loss: -0.268056] [G loss: -0.275209]
[Epoch 40/100] [Batch 935/938] [D loss: -0.292842] [G loss: -0.274285]
[Epoch 41/100] [Batch 0/938] [D loss: -0.276955] [G loss: -0.246449]
[Epoch 41/100] [Batch 5/938] [D loss: -0.264773] [G loss: -0.270247]
[Epoch 41/100] [Batch 10/938] [D loss: -0.252163] [G loss: -0.364080]
[Epoch 41/100] [Batch 15/938] [D loss: -0.244958] [G loss: -0.395451]
[Epoch 41/100] [Batch 20/938] [D loss: -0.248725] [G loss: -0.405942]
[Epoch 41/100] [Batch 25/938] [D loss: -0.256394] [G loss: -0.352564]
[Epoch 41/100] [Batch 30/938] [D loss: -0.240734] [G loss: -0.398979]
[Epoch 41/100] [Batch 35/938] [D loss: -0.255700] [G loss: -0.394947]
[Epoch 41/100] [Batch 40/938] [D loss: -0.267756] [G loss: -0.379124]
[Epoch 41/100] [Batch 45/938] [D loss: -0.256896] [G loss: -0.366364]
[Epoch 41/100] [Batch 50/938] [D loss: -0.256859] [G loss: -0.321187]
[Epoch 41/100] [Batch 55/938] [D loss: -0.224264] [G loss: -0.311263]
[Epoch 41/100] [Batch 60/938] [D loss: -0.276436] [G loss: -0.306097]
[Epoch 41/100] [Batch 65/938] [D loss: -0.243146] [G loss: -0.273686]
[Epoch 41/100] [Batch 70/938] [D loss: -0.232509] [G loss: -0.261950]
[Epoch 41/100] [Batch 75/938] [D loss: -0.272431] [G loss: -0.285652]
[Epoch 41/100] [Batch 80/938] [D loss: -0.272527] [G loss: -0.291543]
[Epoch 41/100] [Batch 85/938] [D loss: -0.309664] [G loss: -0.302563]
[Epoch 41/100] [Batch 90/938] [D loss: -0.325916] [G loss: -0.361994]
[Epoch 41/100] [Batch 95/938] [D loss: -0.319627] [G loss: -0.313798]
[Epoch 41/100] [Batch 100/938] [D loss: -0.245231] [G loss: -0.360091]
[Epoch 41/100] [Batch 105/938] [D loss: -0.263728] [G loss: -0.352032]
[Epoch 41/100] [Batch 110/938] [D loss: -0.291728] [G loss: -0.380255]
[Epoch 41/100] [Batch 115/938] [D loss: -0.250478] [G loss: -0.384904]
